,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
493,494,9.399998816661537e-07,4.3459999506012534e-05,3.5199999911128546e-05,0.001579640000272775,0.00010010000005422626,0.03376287999999476,0.001053719999981695,0.002270519999365206
494,495,9.600003977539019e-07,3.6580000232788735e-05,3.5320000097271984e-05,0.0015495600004214794,9.815999983402435e-05,0.03367655999973067,0.0010311199999705422,0.002250820000335807
495,496,7.200003892648966e-07,3.682000024127774e-05,3.492000032565556e-05,0.0016917400000238559,9.592000023985747e-05,0.0332836599995062,0.001128900000549038,0.002340100000219536
496,497,8.000006346264854e-07,3.7239999437588266e-05,3.583999969123397e-05,0.0017351600003166824,9.87600000371458e-05,0.034091579999949315,0.000988080000388436,0.0022275399995123736
497,498,8.399998478125781e-07,3.665999975055456e-05,3.596000060497317e-05,0.001724819999799365,0.00010777999996207655,0.03440021999995224,0.001009400000111782,0.0022497000005387235
498,499,8.399998478125781e-07,3.661999980977271e-05,3.617999973357655e-05,0.0015496200005145511,9.727999968163203e-05,0.03410152000033122,0.0010022600003139815,0.0023052799995639363
499,500,9.20000093174167e-07,4.091999944648706e-05,3.844000057142694e-05,0.0019426799997745547,0.00010070000025734771,0.03472808000042278,0.0010455600004206644,0.0022011199995176866
500,501,7.399998139590025e-07,3.735999998752959e-05,3.823999941232614e-05,0.001868779999858816,0.00010641999979270622,0.03600836000041454,0.001106840000647935,0.0023213800002849895
501,502,9.200004569720476e-07,3.9480000486946666e-05,3.5219999335822647e-05,0.0017332199997326825,9.175999985018279e-05,0.03460610000001907,0.0010050199998659082,0.002285140000094543
502,503,7.999999070307239e-07,3.7539999539148994e-05,3.696000021591317e-05,0.0017237800002476433,0.0001052800002071308,0.03525389999995241,0.0011383600005501649,0.0024325999998836777
503,504,7.80000482336618e-07,4.0099999387166464e-05,3.8100000529084356e-05,0.0019559600001230137,0.00011415999979362823,0.035225459999492156,0.0010466199997608782,0.002222759999858681
504,505,7.199996616691351e-07,3.8919999497011304e-05,3.76600004528882e-05,0.0016436600002634806,9.870000030787196e-05,0.0348191199995199,0.0011674600002152147,0.0024261400001705626
505,506,1.1199997970834375e-06,5.011999965063296e-05,4.563999973470345e-05,0.0021177599999646192,0.0001248400003532879,0.03519021999964025,0.0010337199997593415,0.002246719999675406
506,507,7.400001777568832e-07,3.844000057142694e-05,3.950000027543865e-05,0.0019248799995693843,0.00010041999994427896,0.0362773599994398,0.0010037600000941892,0.0023767799997585826
507,508,8.400002116104588e-07,4.0660000377101826e-05,3.593999972508755e-05,0.00174589999987802,0.00010446000051160809,0.03605044000032649,0.0009623200003261445,0.0023058600003423636
508,509,1.1800002539530396e-06,3.911999992851633e-05,3.612000000430271e-05,0.0017151200001535472,0.00010219999930995982,0.03593335999976262,0.0010994999996910338,0.0023840400001063243
509,510,8.199996955227106e-07,4.712000009021722e-05,3.6699999691336414e-05,0.001729039999554516,0.00010850000035134144,0.036377599999832456,0.0010615200000756886,0.0023815799999283628
510,511,7.999991794349626e-07,4.0080000326270236e-05,3.596000060497317e-05,0.0017707999999402092,9.451999976590741e-05,0.035967540000274315,0.0010681799998565112,0.002316199999768287
511,512,8.600003639003262e-07,4.976000018359627e-05,3.6639999962062575e-05,0.0017877000002044952,0.00010337999992771074,0.03611321999960637,0.001023699999495875,0.0020724199999676784
512,513,8.400002116104588e-07,4.073999953106977e-05,3.9880000258563086e-05,0.0019158400002197596,0.00011206000017409679,0.03652436000011221,0.0011583599996811244,0.0020668000001023757
513,514,1.1000003723893314e-06,3.765999972529244e-05,3.6239999826648275e-05,0.0017246800001885277,0.00011068000021623448,0.036486779999904684,0.0010877599997911602,0.002134700000169687
514,515,9.20000093174167e-07,4.6939999811002055e-05,3.6559999352903104e-05,0.001803239999935613,0.00010335999977542087,0.03747871999948984,0.0010996200002409751,0.0021953200001007646
515,516,1.059999704011716e-06,4.194000030111056e-05,3.924000011465978e-05,0.0019374599996808683,0.00010126000051968731,0.0375268199997663,0.0010494599995581667,0.002128179999999702
516,517,7.800001185387373e-07,4.83600000734441e-05,3.679999972518999e-05,0.0017843199999333591,0.00010572000028332695,0.03830764000013005,0.0010952199998428113,0.002115800000319723
517,518,8.599996363045648e-07,4.884000009042211e-05,3.84999999369029e-05,0.002040800000395393,0.00011580000027606729,0.03804090000048745,0.0011556400000699795,0.0021304599995346507
518,519,7.400001777568832e-07,3.9480000486946666e-05,3.6180000461172315e-05,0.001758999999947264,9.387999889440835e-05,0.036729539999942065,0.0009995799999160226,0.0021897399998124455
519,520,8.199996955227106e-07,5.372000014176592e-05,3.886000049533322e-05,0.0020167799997580006,0.000102119999792194,0.036955260000104316,0.001144160000330885,0.002300719999766443
520,521,9.399998816661537e-07,4.711999972641934e-05,4.534000036073849e-05,0.002382519999446231,0.00010419999998703133,0.03668232000018179,0.0011382600001525133,0.0023090599996066887
521,522,7.800001185387373e-07,4.197999987809453e-05,3.75000003259629e-05,0.0017832000005000737,0.00010403999986010603,0.0380827799999679,0.0010159800000110407,0.0021321000003808876
522,523,8.600000001024455e-07,4.00799992348766e-05,3.633999986050185e-05,0.0017808199998398777,9.707999997772276e-05,0.03667592000019795,0.001041780000014114,0.0021307200000592274
523,524,8.600000001024455e-07,3.887999955622945e-05,3.73400001990376e-05,0.0017257600000448292,9.695999979157932e-05,0.037562659999821335,0.0011116599998786114,0.0021289799999067325
524,525,8.600000001024455e-07,4.096000047866255e-05,3.653999956441112e-05,0.0018029599999863422,9.611999994376674e-05,0.039341159999821684,0.00110473999993701,0.00213592000072822
525,526,7.000002369750291e-07,3.96200004615821e-05,3.690000012284145e-05,0.0016632200004096376,0.00010536000008869451,0.037837819999549535,0.0011193400001502595,0.002189880000150879
526,527,1.1199997970834375e-06,4.517999987001531e-05,3.690000048663933e-05,0.001784320000297157,9.71000004938105e-05,0.03789640000031795,0.0011582999999518507,0.002206739999746787
527,528,8.600003639003262e-07,3.899999937857501e-05,3.6639999962062575e-05,0.0016899599999305793,0.00010330000004614704,0.03841429999956745,0.0010645199996361042,0.002216939999925671
528,529,7.999995432328433e-07,4.0040000021690504e-05,3.6100000215810724e-05,0.001731659999495605,0.0001060999999026535,0.038645939999696566,0.0010947000006126472,0.002370320000045467
529,530,8.999999408842996e-07,4.0579999404144476e-05,3.862000012304634e-05,0.0020578600000590087,0.00012847999969380907,0.03876183999964269,0.0011184999995748513,0.0021968600005493498
530,531,8.799997885944322e-07,4.8740000420366417e-05,3.783999964070972e-05,0.0018360800000664312,0.00010615999963192735,0.04008549999998649,0.001087579999875743,0.002189359999829321
531,532,7.80000482336618e-07,3.9400000605382954e-05,3.633999986050185e-05,0.0017054399992048274,0.00010885999945458025,0.03932386000014958,0.0011106200003268897,0.0022081399994931415
532,533,7.800001185387373e-07,4.015999948023818e-05,3.6699999327538535e-05,0.001825779999489896,0.00010718000048655085,0.03879329999981564,0.0011658599996735575,0.0021379599998908815
533,534,1.2400003470247612e-06,4.473999979381915e-05,3.7120000342838466e-05,0.0017689399999653687,0.0001067599998350488,0.03924406000005547,0.0010922999998001614,0.002211640000314219
534,535,8.199996955227106e-07,3.971999976783991e-05,3.754000063054264e-05,0.0018875599998864345,0.0001073200000973884,0.04445955999981379,0.0011074599999119528,0.0022424000002502
535,536,7.400001777568832e-07,3.8459999996121044e-05,3.704000046127476e-05,0.0018043399999442046,0.00010644000030879397,0.040554120000160766,0.0011254999997618142,0.0022558000000572065
536,537,1.2999993487028404e-06,4.311999982746784e-05,3.695999948831741e-05,0.0016809400000056484,0.00010750000001280569,0.040112339999905086,0.0011572800005524187,0.0022340000003168827
537,538,9.800005500437692e-07,4.1899999996530826e-05,4.041999964101706e-05,0.002097839999987627,0.0001174599994556047,0.040288220000365985,0.0011684800003422425,0.002193099999931292
538,539,1.1000000085914508e-06,3.85799998184666e-05,3.722000001289416e-05,0.001847940000152448,0.00010908000040217302,0.04044595999985177,0.0011675000001559964,0.0022325799996906425
539,540,1.1999996786471457e-06,4.947999987052754e-05,4.5760000284644774e-05,0.002163319999817759,0.00010833999986061826,0.041619319999881554,0.0012993199998163618,0.0024305199996888403
540,541,9.000003046821803e-07,4.532000020844862e-05,4.094000032637268e-05,0.0017494200001237914,0.00010953999990306328,0.04088771999995515,0.0011823200002254453,0.0022267999996984146
541,542,1.120000524679199e-06,3.8999999742372896e-05,3.778000027523376e-05,0.0019136199989588931,0.00010738000019046012,0.04091243999973813,0.0011534000004758127,0.002259079999566893
542,543,8.999999408842996e-07,4.211999985272996e-05,3.8359999962267466e-05,0.001898300000175368,0.00013588000001618639,0.0445839199994225,0.0011071000000811182,0.0021878400002606213
543,544,6.999991455813869e-07,3.911999992851633e-05,3.843999948003329e-05,0.0018531599998823367,0.00010047999967355281,0.04101030000019819,0.001189879999947152,0.0022449600000982173
544,545,1.1400003131711856e-06,3.901999989466276e-05,5.187999995541759e-05,0.001930999999603955,0.00010426000008010306,0.04160541999990528,0.0011737600005290005,0.0024064800007181477
545,546,8.999999408842996e-07,3.911999992851633e-05,3.699999979289714e-05,0.0019161799998983042,0.00010822000040207058,0.04200488000060432,0.0011734000003343682,0.0022499000002426327
546,547,8.200000593205914e-07,3.874000030918978e-05,5.869999986316543e-05,0.0017744199998560362,0.00010192000008828473,0.04145792000053916,0.0010886200005188584,0.002305440000418457
547,548,6.800004484830424e-07,3.59799996658694e-05,3.49800000549294e-05,0.0018464799999492244,0.00010731999973359052,0.04230481999948097,0.0011426400003983872,0.0023233199997775957
548,549,1.2200001947348937e-06,4.297999985283241e-05,3.7120000342838466e-05,0.00189250000003085,0.00010975999975926243,0.04218340000006719,0.0011401999992813217,0.0023208000002341578
549,550,1.0799998563015833e-06,3.921999959857203e-05,3.725999995367602e-05,0.0017995399997744244,0.00011181999943801201,0.04231419999996433,0.0011788600000727455,0.002333400000134134
550,551,9.599996701581404e-07,4.5060000047669746e-05,3.804000007221475e-05,0.0018648199999006464,0.00010981999985233415,0.041434380000282545,0.0011396999998396495,0.002312800000072457
551,552,1.0400002793176099e-06,3.981999980169348e-05,3.730000025825575e-05,0.0019183799999154872,0.00010914000049524474,0.044518999999854716,0.0011716200002410914,0.0023534199994173833
552,553,7.400001777568832e-07,3.9699999615550044e-05,3.788000067288522e-05,0.0019594400004280033,0.00011580000027606729,0.04282343999948353,0.0012088800005585654,0.002328819999820553
553,554,8.999999408842996e-07,4.1520000013406386e-05,4.19399995735148e-05,0.0021974000002956016,0.00011533999968378339,0.04332443999992393,0.0011461999998573446,0.002342320000025211
554,555,7.800001185387373e-07,4.283999987819698e-05,3.443999994487967e-05,0.0019143600002280436,0.00011057999945478514,0.04306680000008782,0.0011603200004174142,0.0023799400005373172
555,556,7.600006938446313e-07,3.9259999539353885e-05,3.868000021611806e-05,0.0019361400005436734,0.00011258000013185665,0.04313692000032461,0.0011403799999243347,0.0023441399996954717
556,557,8.000002708286047e-07,4.055999961565249e-05,3.8019999919924885e-05,0.0019534599996404722,0.00011737999993783887,0.04363645999983419,0.0011209800002689007,0.002378039999894099
557,558,6.79999720887281e-07,5.0140000166720713e-05,3.8779999158577994e-05,0.0019683999998960644,0.00011120000017399434,0.04349053999976604,0.001246480000190786,0.0025117999997746666
558,559,2.2400003217626362e-06,4.2019999818876384e-05,4.214000000501983e-05,0.0022736600003554486,0.00011881999962497503,0.044241939999483296,0.0011058000000048196,0.0023485199999413453
559,560,8.400002116104588e-07,3.9140000080806206e-05,3.7819999852217735e-05,0.001922299999569077,0.00011431999992055353,0.04451548000033654,0.0012003400010144106,0.0023646400000870925
560,561,8.400002116104588e-07,3.977999986091163e-05,3.811999958998058e-05,0.0018658000000868924,0.00011156000000482891,0.04507440000052156,0.0012197399999422486,0.0023925799996504793
561,562,1.2000000424450263e-06,4.0339999759453346e-05,3.819999983534217e-05,0.0019647200002509634,0.00011366000035195611,0.043350800000189336,0.0012054599999828497,0.002422640000077081
562,563,1.179999890155159e-06,4.0240000089397654e-05,3.867999985232018e-05,0.0019262800000433345,0.00011546000023372471,0.04336553999928583,0.0013366400002269075,0.0025725000003149036
563,564,8.799997885944322e-07,4.262000002199784e-05,4.233999934513122e-05,0.0021602599998004736,0.00012535999994724988,0.04492042000019865,0.0011955199999647448,0.0023349000006419375
564,565,8.200000593205914e-07,4.226000019116327e-05,4.030000018246937e-05,0.0022118000004411444,0.00011952000022574794,0.04506605999995372,0.0011951599997701123,0.002394720000302186
565,566,8.600003639003262e-07,3.946000069845468e-05,3.7579999843728726e-05,0.001963659999819356,0.00011354000016581268,0.052496099999916626,0.0013706400004593888,0.00294497999966552
566,567,8.600003639003262e-07,4.394000025058631e-05,4.1319999945699236e-05,0.0021709000000555536,0.00011681999967549928,0.04565554000037082,0.0011819400002423207,0.002416359999551787
567,568,7.80000482336618e-07,4.066000001330394e-05,3.875999937008601e-05,0.001971639999464969,0.00012060000008204952,0.04471794000019145,0.0011782799996581162,0.002393099999972037
568,569,7.999999070307239e-07,4.104000036022626e-05,3.975999970862176e-05,0.0018071000005875249,0.00012163999963377137,0.04519799999980023,0.0012101000000257045,0.0024201399999583375
569,570,7.599992386531085e-07,4.029999981867149e-05,3.7619999784510585e-05,0.001988379999966128,0.00011305999978503679,0.04597408000045107,0.001168139999936102,0.002444580000155838
570,571,8.199996955227106e-07,4.040000021632295e-05,4.035999991174322e-05,0.0019648399997095113,0.00011340000055497512,0.04533579999988433,0.0012176600001112092,0.0023975999996764586
571,572,8.59999272506684e-07,4.5019999743090014e-05,4.0040000021690504e-05,0.002000979999502306,0.00011544000008143485,0.046548319999783414,0.0012427799996657996,0.0024363000000448666
572,573,6.999995093792677e-07,3.9599999581696466e-05,3.825999956461601e-05,0.0018592799999169074,0.00010829999991983641,0.04568420000032347,0.0011866199998621595,0.002421899999899324
573,574,7.999995432328433e-07,3.9680000190855937e-05,3.848000014841091e-05,0.001984700000321027,0.00011428000034356956,0.04678304000008211,0.0012273199994524476,0.0024493400003848366
574,575,7.599996024509892e-07,4.461999960767571e-05,4.115999981877394e-05,0.0022483000000647737,0.00012635999992198775,0.04685069999977713,0.0012325799998507136,0.0024055800000496673
575,576,8.000002708286047e-07,4.0639999497216195e-05,3.848000014841091e-05,0.002006919999985257,0.00010572000028332695,0.04710844000001089,0.0012693199998466298,0.002396720000251662
576,577,9.20000093174167e-07,4.005999981018249e-05,4.4179999895277434e-05,0.001873679999698652,0.00011569999987841584,0.04635267999947246,0.001207700001032208,0.0025008599997818235
577,578,7.999999070307239e-07,4.021999993710779e-05,3.839999953925144e-05,0.0020284200003516163,0.0001216000000567874,0.04800697999999102,0.0012514399997598958,0.0024701999998796966
578,579,7.600003300467506e-07,4.076000004715752e-05,3.8279999716905874e-05,0.001971600000251783,0.000115140000343672,0.0470370200000616,0.0011968599999818252,0.0025134199997410176
579,580,8.000002708286047e-07,4.358000005595386e-05,3.87399999453919e-05,0.0019942400002037177,0.00011551999996299856,0.047717260000354145,0.0012567800004035234,0.002548700000261306
580,581,8.000002708286047e-07,4.2560000292724e-05,4.1279999641119504e-05,0.0021682200000213924,0.00011328000036883167,0.04774192000040785,0.0012287400000786874,0.0025074199998925905
581,582,9.400006092619151e-07,4.0080000326270236e-05,3.8419999691541305e-05,0.002061699999831035,0.00011991999999736436,0.04832232000080694,0.0012430000002495944,0.0025062400000024354
582,583,1.1000003723893314e-06,4.007999959867448e-05,3.887999955622945e-05,0.0020061399998667186,0.00011689999919326511,0.04805067999986932,0.001266380000015488,0.0025561200000083772
583,584,7.999999070307239e-07,4.0439999793306924e-05,4.180000032647513e-05,0.0018919199996162207,0.00011523999928613194,0.04860499999995227,0.001245539999945322,0.002501620000839466
584,585,8.400005754083395e-07,4.2020000182674264e-05,3.818000004685018e-05,0.001975239999956102,0.00011651999993773643,0.048143080001318596,0.001285700000153156,0.0025144999999611173
585,586,7.600003300467506e-07,4.1619999319664205e-05,4.002000023319852e-05,0.002051220000066678,0.000122640000336105,0.04869586000022537,0.0013296199998876546,0.002692860000024666
586,587,8.999999408842996e-07,4.542000024230219e-05,4.165999998804182e-05,0.0022719000004144617,0.0001269800002773991,0.048556339999777265,0.0012968799997906898,0.002522319999843603
587,588,7.599999662488699e-07,4.0580000495538114e-05,3.8619999759248455e-05,0.0020622799998818663,0.00010657999955583364,0.048882520000188376,0.0012397399998008041,0.0026992400002200157
588,589,7.000002369750291e-07,4.0639999861014074e-05,4.1460000284132546e-05,0.002040379999380093,0.000107880000359728,0.050320239999564365,0.0011834000004455447,0.0026261599999998
589,590,1.259999771718867e-06,4.011999953945633e-05,3.957999979320448e-05,0.002075299999705749,0.00011926000006496906,0.048283660000015514,0.001259619999837014,0.002557080000042333
590,591,7.800001185387373e-07,4.121999954804778e-05,3.922000068996567e-05,0.0020547600004647395,0.00012201999998069368,0.05115740000001097,0.0012506999999459367,0.00258642000007967
591,592,8.200004231184721e-07,4.0639999497216195e-05,3.9400000241585075e-05,0.0020900199997413438,0.00011938000025111251,0.050980019999406066,0.0012568199999805074,0.002561519999289885
592,593,1.0399999155197293e-06,4.070000031788368e-05,3.9599999945494345e-05,0.002056899999661255,0.00011828000024252105,0.049311159999706436,0.0012889800000266405,0.0026144000003114343
593,594,9.39999517868273e-07,4.125999985262752e-05,3.93000002077315e-05,0.0020576999995682854,0.00011578000012377743,0.049817980000079844,0.0012069399996107676,0.002562720000059926
594,595,1.1799995263572782e-06,4.1719999717315656e-05,3.888000028382521e-05,0.0020958799992513376,0.00011790000025939662,0.04901877999982389,0.0013007400008063995,0.0025589400000171738
595,596,9.999996109399944e-07,4.0979999539558776e-05,4.118000033486169e-05,0.0020569000007526483,0.00011939999967580661,0.04925473999974202,0.0012671399999817368,0.0025843999996141066
596,597,7.800001185387373e-07,4.06000002840301e-05,4.01000004785601e-05,0.002062880000084988,0.00012141999977757222,0.051530339999953864,0.0012388600000122097,0.0025609399999666493
597,598,1.0600004316074774e-06,4.145999992033467e-05,3.942000003007706e-05,0.0020414599999639903,0.00012367999988782685,0.0511772199999541,0.001342720000684494,0.0025777399994694862
598,599,7.800001185387373e-07,4.1219999911845664e-05,3.966000003856607e-05,0.0019922799998312256,0.00011951999986195005,0.04956225999958406,0.0014234399997803849,0.0027489000000059604
599,600,1.1000000085914508e-06,4.100000041944441e-05,3.9899999683257194e-05,0.001960420000614249,0.00012486000086937566,0.049770020000141815,0.0013084399994113482,0.0026282399998308393
600,601,1.1000000085914508e-06,4.120000012335368e-05,3.896000089298468e-05,0.0019535600004019216,0.00012269999970158097,0.051758379999591854,0.0012608400003955467,0.002616120000675437
601,602,7.799993909429759e-07,4.2400000165798704e-05,3.935999993700534e-05,0.0020688199998403433,0.00011943999998038634,0.051129579999906125,0.001321779999852879,0.002571479999824078
602,603,7.600003300467506e-07,4.578000007313676e-05,3.958000015700236e-05,0.0019913600001018493,0.00013016000048082788,0.05222085999994306,0.0014133000000583706,0.0027537399993889265
603,604,8.000002708286047e-07,4.144000013184268e-05,3.952000042772852e-05,0.0020927000001393025,0.00012061999987054151,0.05288217999986955,0.0012976799996977206,0.0025990800004365155
604,605,1.200000406242907e-06,4.207999991194811e-05,3.9459999970858914e-05,0.00207007999997586,0.00012335999999777414,0.05121202000009362,0.001314960000308929,0.0025908600000548176
605,606,9.599996701581404e-07,4.140000019106083e-05,3.944000018236693e-05,0.0020648800007620595,0.00011301999984425493,0.05243588000012096,0.0013022200000705197,0.0026412600000185193
606,607,8.400002116104588e-07,4.2100000064237976e-05,4.1039999632630495e-05,0.0019265600003564032,0.00012262000054761302,0.05376663999995799,0.0013754000003245892,0.0026716999997006496
607,608,7.599999662488699e-07,4.1039999632630495e-05,4.035999991174322e-05,0.002059680000093067,0.00012146000008215197,0.052955680000013675,0.0012906800002383534,0.0026545200002146886
608,609,9.799998224480077e-07,4.326000016590115e-05,4.0239999361801895e-05,0.0019185000001016306,0.00012532000000646802,0.05323450000032608,0.001302340000256663,0.002723740000510588
609,610,7.600003300467506e-07,4.144000013184268e-05,3.955999964091461e-05,0.002120999999533524,0.00012446000037016347,0.052672680000250695,0.0012620999998034677,0.002679080000234535
610,611,7.599996024509892e-07,4.1660000351839696e-05,3.976000080001541e-05,0.002124619999813149,0.00012251999978616369,0.053166780000174184,0.0013227400006144308,0.002688000000125612
611,612,9.999996109399944e-07,4.1700000292621556e-05,4.286000039428472e-05,0.002105180000216933,0.00012096000027668196,0.05235622000072908,0.0012954200003150618,0.0026229999999486608
612,613,7.999995432328433e-07,4.5959999624756165e-05,3.952000006393064e-05,0.0021189200000662823,0.00012348000018391758,0.054865619999691265,0.0013158599998860155,0.002722439999706694
613,614,1.0200004908256232e-06,4.295999970054254e-05,4.021999993710779e-05,0.002138899999772548,0.0001224800002091797,0.052723559999867574,0.0013402000000496627,0.002736820000063744
614,615,7.000002369750291e-07,4.1079999573412354e-05,4.0440000157104804e-05,0.0021248999997624195,0.0001232399998116307,0.052980500000558095,0.0013584599997557233,0.002674279999700957
615,616,7.400005415547639e-07,4.116000018257182e-05,3.969999997934792e-05,0.0021499200000107523,0.00012229999956616666,0.0543359799990867,0.0013418799997452879,0.0028318999997281936
616,617,1.0200001270277426e-06,5.199999977776315e-05,4.997999967599753e-05,0.0024980200003483334,0.00012373999998089858,0.05409726000034425,0.001281580000068061,0.0026837800003704617
617,618,9.800001862458886e-07,4.490000028454233e-05,4.007999959867448e-05,0.0021437799998238914,0.00012925999944854994,0.05473936000016692,0.0013247200000478187,0.002689220000320347
618,619,7.799997547408566e-07,4.188000020803884e-05,4.203999960736837e-05,0.002034060000369209,0.00012768000015057624,0.05522364000025846,0.0013706799996725748,0.002723800000239862
619,620,7.999999070307239e-07,4.611999975168146e-05,4.096000011486467e-05,0.0021452600001794055,0.000123639999947045,0.05759797999999137,0.0014027200002601603,0.0027263999996648635
620,621,8.399998478125781e-07,4.2019999818876384e-05,4.168000050412957e-05,0.0021643799998855686,0.00012401999956637155,0.0543853000002855,0.0012664000001677777,0.0026847400000406195
621,622,1.0600004316074774e-06,4.755999943881761e-05,4.0779999835649505e-05,0.0021522800001548604,0.00012610000048880466,0.05496673999987252,0.0013235599995823576,0.0026898600004642502
622,623,8.200000593205914e-07,4.211999985272996e-05,3.9940000351634805e-05,0.002130079999915324,0.00013081999968562742,0.05561826000011934,0.0013085599999612895,0.0027164600003743546
623,624,9.800001862458886e-07,4.23399997089291e-05,4.0520000402466395e-05,0.0021788800000649643,0.00012692000018432736,0.056533339999805324,0.0013720400002057431,0.002836779999779537
624,625,7.400001777568832e-07,4.24600006226683e-05,4.048000046168454e-05,0.002176300000428455,0.0001302599994232878,0.05652773999972851,0.0013205199997173623,0.0027142800001456633
625,626,7.400005415547639e-07,4.2300000131945126e-05,4.178000017418526e-05,0.002184280000074068,0.0001237800006492762,0.05502054000062344,0.0012832000000344123,0.0027077599999756783
626,627,7.200003892648966e-07,4.174000059720129e-05,4.002000023319852e-05,0.0021386000000347847,0.00011439999980211724,0.05604061999983969,0.0014530399999785003,0.002785039999434957
627,628,9.600003977539019e-07,4.15999998949701e-05,4.079999962414149e-05,0.0021062799998617264,0.00012547999976959546,0.05569367999996757,0.0013374000001931563,0.0027164799997990486
628,629,7.000002369750291e-07,4.203999997116625e-05,4.0499999522580764e-05,0.002191859999948065,0.00011535999983607326,0.05779254000008223,0.0013589999998657731,0.0028065799990145022
629,630,9.799998224480077e-07,5.1220000023022295e-05,4.983999933756422e-05,0.002566099999603466,0.00013117999988025985,0.05661016000012751,0.0013762000005954178,0.0027590400000917724
630,631,1.0600000678095966e-06,5.974000014248304e-05,5.160000000614673e-05,0.002116780000142171,0.00012601999951584731,0.05719041999982437,0.0013695599998754914,0.0027795599999080878
631,632,8.599996363045648e-07,4.211999985272996e-05,4.0779999471851626e-05,0.002190820000032545,0.00011626000014075544,0.056300719999853754,0.0013416799996775809,0.0027278199999273057
632,633,7.599999662488699e-07,4.2580000808811747e-05,4.159999916737433e-05,0.002218640000137384,0.00012882000009994954,0.05735439999989467,0.0013980000003357418,0.0027531800005817786
633,634,1.1600008292589336e-06,4.3259999438305384e-05,4.08799995057052e-05,0.002202000000397675,0.0001198199995997129,0.05662345999990066,0.001371380000273348,0.002830379999795696
634,635,8.200000593205914e-07,4.2040000334964137e-05,4.281999936210923e-05,0.002172999999675085,0.00013298000012582634,0.05639279999923019,0.0013548799994168802,0.0027210199998080496
635,636,1.0399999155197293e-06,5.3340000158641486e-05,4.8820000665728e-05,0.002239700000063749,0.00013124000033712946,0.05610177999988082,0.0014298800000688062,0.002804259999538772
636,637,7.000002369750291e-07,4.236000058881473e-05,4.0960000842460434e-05,0.0021838000004208878,0.000124399999549496,0.0575529199999437,0.0013775600004009903,0.002810700000190991
637,638,7.600006938446313e-07,4.321999913372565e-05,4.0839999928721224e-05,0.002253079999718466,0.0001282799999898998,0.0574761200001376,0.0013826399997924454,0.0027823200001876104
638,639,7.800001185387373e-07,4.218000030959956e-05,4.1179999971063805e-05,0.002220859999579261,0.00012669999996433033,0.057993700000224635,0.0013429000002361136,0.002820100000462844
639,640,7.599999662488699e-07,4.298000021663029e-05,4.1200000850949436e-05,0.002199679999466753,0.00012862000003224238,0.05920111999985238,0.0013577000001532725,0.0028142799998022382
640,641,7.799997547408566e-07,4.345999986981042e-05,4.287999981897883e-05,0.0022068800000852205,0.00013168000004952772,0.05752247999989777,0.0013849599996319738,0.0028609199995116795
641,642,7.799997547408566e-07,4.315999976824969e-05,4.2259999827365394e-05,0.002311359999657725,0.00017875999910756945,0.06090918000008969,0.0014368600004672771,0.003035799999270239
642,643,8.400002116104588e-07,4.32399996498134e-05,4.1260000216425397e-05,0.0026245799999742303,0.00012800000040442684,0.05876815999945393,0.002047379999930854,0.002967539999735891
643,644,8.400005754083395e-07,4.3300000106683e-05,4.0639999861014074e-05,0.0022710799999913433,0.00011789999953180086,0.0602560800001811,0.0013718599999265279,0.002948840000317432
644,645,8.399998478125781e-07,4.2559999565128236e-05,4.065999964950606e-05,0.0022308999999950175,0.00012765999999828637,0.060087099999873314,0.0013429000002361136,0.002982699999847682
645,646,8.199996955227106e-07,4.4279999929131006e-05,4.213999964122195e-05,0.002308500000071945,0.00013063999977021014,0.06126189999995404,0.0014345400002639507,0.0028507000006356975
646,647,6.999998731771484e-07,4.273999948054552e-05,4.076000004715752e-05,0.0022463599998445716,0.00013034000003244727,0.06241136000026017,0.0015698000006523216,0.003968020000320394
647,648,7.80000482336618e-07,4.344000008131843e-05,4.108000066480599e-05,0.0022789599999669006,0.0001368400000501424,0.06158213999951841,0.0013627199998154538,0.0028371599997626617
648,649,6.599999323952943e-07,4.269999953976367e-05,4.149999986111652e-05,0.0022804400006862123,0.00012647999974433333,0.06072220000023663,0.001497879999806173,0.0029816400001436705
649,650,1.9999999494757505e-06,6.425999999919441e-05,6.185999991430436e-05,0.0024611400003777817,0.000130640000134008,0.06311181999953988,0.0016453199994430178,0.0033814400001574542
650,651,7.599999662488699e-07,4.5959999988554044e-05,4.405999970913399e-05,0.0025531799998134374,0.0001414800000929972,0.06203782000011415,0.0013687400001799687,0.0029526400001486765
651,652,7.800001185387373e-07,4.307999988668598e-05,4.2240000402671286e-05,0.0023354800006927688,0.00012817999995604624,0.06120994000011706,0.00141247999999905,0.002884539999286062
652,653,7.600003300467506e-07,4.313999925216194e-05,4.337999962444883e-05,0.002268980000008014,0.000138179999703425,0.06052616000015405,0.0014798399999563117,0.0030327399999805493
653,654,9.399998816661537e-07,4.303999994590413e-05,4.172000008111354e-05,0.002285420000407612,0.00013125999976182356,0.0596817399997235,0.0013718599999265279,0.00293578000018897
654,655,1.1199997970834375e-06,4.358000005595386e-05,4.2400000165798704e-05,0.002281639999637264,0.00013375999951676932,0.06283758000063244,0.00139552000000549,0.0028562200004671467
