,n,const,sum,prod,polin,polin_horn,bub_sort,quick_sort,timsort
609,610,0.0,0.0,0.0,0.0018002510070800782,0.00020003318786621094,0.010602664947509766,0.020604419708251952,0.00520167350769043
610,611,0.0,0.000197601318359375,0.0,0.0018143653869628906,0.0,0.010602617263793945,0.02031364440917969,0.005404043197631836
611,612,0.0,0.0,0.0,0.0020012855529785156,0.00020046234130859374,0.010606956481933594,0.02062535285949707,0.005807113647460937
612,613,0.0,0.0,0.0,0.0020014286041259766,0.0,0.010411691665649415,0.02061948776245117,0.006004476547241211
613,614,0.0,0.0,0.00019993782043457032,0.0017980098724365234,0.00020246505737304689,0.011000108718872071,0.022605276107788085,0.005308294296264648
614,615,0.0,0.00019674301147460939,0.0,0.0020040035247802734,0.0002026081085205078,0.01142711639404297,0.022429847717285158,0.005601215362548828
615,616,0.0,0.0,0.00020008087158203126,0.0018007278442382813,0.00019979476928710938,0.010802316665649413,0.02302260398864746,0.0073049068450927734
616,617,0.0,0.0,0.0,0.002002525329589844,0.0,0.010998010635375977,0.023290252685546874,0.0066035747528076175
617,618,0.0,0.0,0.0,0.0020004749298095704,0.0,0.011202478408813476,0.02120485305786133,0.006001615524291992
618,619,0.0,0.0,0.0,0.0020001888275146484,0.00019998550415039061,0.010600423812866211,0.021204805374145506,0.0054012775421142575
619,620,0.0,0.00020022392272949218,0.0,0.002000093460083008,0.0,0.010802507400512695,0.02100677490234375,0.006999444961547851
620,621,0.0,0.0,0.0,0.00200042724609375,0.00020012855529785156,0.011002492904663087,0.02240729331970215,0.006201601028442383
621,622,0.0,0.0,0.0,0.0021999835968017577,0.00020003318786621094,0.011200666427612305,0.022006654739379884,0.006201601028442383
622,623,0.0,0.0,0.0,0.0020003318786621094,0.00020008087158203126,0.010602521896362304,0.023003196716308592,0.005601406097412109
623,624,0.0,0.0,0.0,0.0020023345947265624,0.0,0.011200952529907226,0.024005413055419922,0.00740346908569336
624,625,0.0,0.00019969940185546876,0.0,0.0021986961364746094,0.00020041465759277344,0.011202859878540038,0.02120490074157715,0.0068034172058105465
625,626,0.0,0.0,0.0,0.00200042724609375,0.00019989013671875,0.01101093292236328,0.02166018486022949,0.005615425109863281
626,627,0.0,0.0,0.0,0.002002382278442383,0.00012826919555664062,0.011116886138916015,0.022406244277954103,0.00580129623413086
627,628,0.0,0.0,0.00019989013671875,0.0017987728118896485,0.0001998424530029297,0.01140437126159668,0.02160301208496094,0.005603694915771484
628,629,0.0,0.0,0.0,0.00200037956237793,0.00020012855529785156,0.011202478408813476,0.022043466567993164,0.0062735557556152345
629,630,0.0,0.0,0.0,0.0020004749298095704,0.0,0.011402606964111328,0.022005128860473632,0.007201623916625976
630,631,0.0,0.0,0.0,0.0019985198974609374,0.00020012855529785156,0.011868858337402343,0.02228384017944336,0.006401348114013672
631,632,0.0,0.0,0.0,0.00200042724609375,0.00020003318786621094,0.01200275421142578,0.022205018997192384,0.005803155899047852
632,633,0.0,0.00019817352294921876,0.0,0.0020004749298095704,0.00020198822021484376,0.011402320861816407,0.022403383255004884,0.005803251266479492
633,634,0.0,0.0,0.0,0.00200037956237793,0.00019817352294921876,0.01120452880859375,0.022130250930786133,0.007210397720336914
634,635,0.0,0.0,0.0,0.002006387710571289,0.00020003318786621094,0.01123504638671875,0.02224116325378418,0.006008529663085937
635,636,0.0,0.0,0.0,0.0020003318786621094,0.00019969940185546876,0.011202859878540038,0.022031641006469725,0.007442903518676758
636,637,0.0,0.0,0.000157928466796875,0.001998615264892578,0.0,0.011409902572631836,0.02240300178527832,0.006201505661010742
637,638,0.0,0.0,0.00020203590393066406,0.0019983768463134764,0.00020198822021484376,0.011202573776245117,0.022205209732055663,0.005799293518066406
638,639,0.0,0.0,0.0,0.0022023677825927734,0.0,0.012600946426391601,0.023005247116088867,0.0067920684814453125
639,640,0.0,0.0,0.0,0.0020009994506835936,0.00020022392272949218,0.011404657363891601,0.022811412811279297,0.00580301284790039
640,641,0.0,0.0,0.0,0.0020010948181152345,0.0,0.011620616912841797,0.023034000396728517,0.0076121330261230465
641,642,0.0,0.0,0.00019826889038085938,0.0020048141479492186,0.0,0.011818170547485352,0.023424625396728516,0.006811189651489258
642,643,0.0,0.0,0.0,0.002133893966674805,0.00020089149475097657,0.011907386779785156,0.03062577247619629,0.006209659576416016
643,644,0.0,0.0,0.0,0.002002859115600586,0.00019993782043457032,0.01161942481994629,0.022544145584106445,0.0057127952575683595
644,645,0.0,0.0,0.0,0.002003192901611328,0.00020008087158203126,0.012015533447265626,0.023234033584594728,0.006005525588989258
645,646,0.0,0.0,0.0,0.0022005081176757813,0.00019993782043457032,0.012604808807373047,0.023403501510620116,0.007201433181762695
646,647,0.0,0.00020203590393066406,0.0,0.002003049850463867,0.00020012855529785156,0.011719369888305664,0.024543905258178712,0.006601524353027344
647,648,0.0,0.0,0.0,0.00200037956237793,0.00019993782043457032,0.01160259246826172,0.02360539436340332,0.006001758575439453
648,649,0.0,0.00019979476928710938,0.0,0.00200042724609375,0.0,0.011929559707641601,0.024985218048095705,0.00800166130065918
649,650,0.0,0.0,0.0,0.0032007694244384766,0.00020008087158203126,0.012810087203979493,0.028606939315795898,0.007601642608642578
650,651,0.0,0.0,0.0,0.0026025772094726562,0.00020003318786621094,0.012025165557861327,0.024608659744262695,0.008073043823242188
651,652,0.0,0.0,0.00020003318786621094,0.002202558517456055,0.00020008087158203126,0.012600851058959962,0.027294063568115236,0.008201885223388671
652,653,0.0,0.00019993782043457032,0.0,0.0024005889892578123,0.0,0.013603019714355468,0.024207258224487306,0.007001733779907227
653,654,0.0,0.0,0.0,0.00200042724609375,0.00019812583923339844,0.012004613876342773,0.02640399932861328,0.008201885223388671
654,655,0.0,0.00019993782043457032,0.0,0.002200889587402344,0.0,0.012804937362670899,0.02420330047607422,0.007601881027221679
655,656,0.0,0.0,0.00020198822021484376,0.002000236511230469,0.00020008087158203126,0.012601089477539063,0.024207448959350585,0.008200311660766601
656,657,0.0,0.0002017498016357422,0.0,0.002000570297241211,0.0,0.012204360961914063,0.025406312942504884,0.006400871276855469
657,658,0.0,0.0,0.0,0.0019988536834716795,0.00020184516906738282,0.01220097541809082,0.024007368087768554,0.00600137710571289
658,659,0.0,0.0,0.0,0.0022002220153808593,0.0,0.012204265594482422,0.02378535270690918,0.005992460250854492
659,660,0.0,0.0,0.0,0.0020086288452148436,0.00020012855529785156,0.0127166748046875,0.024007272720336915,0.00760197639465332
660,661,0.0,0.0,0.0,0.0022005081176757813,0.0,0.012802791595458985,0.024205350875854494,0.006799650192260742
661,662,0.0,0.00020017623901367188,0.0,0.0020024776458740234,0.0001979827880859375,0.012602949142456054,0.025205421447753906,0.008001995086669923
662,663,0.0,0.0,0.00019989013671875,0.00200042724609375,0.0,0.012508153915405273,0.024350309371948244,0.00800180435180664
663,664,0.0,0.0,0.0,0.0022005558013916014,0.00020008087158203126,0.013002824783325196,0.024607515335083006,0.006199407577514649
664,665,0.0,0.0,0.0,0.002202272415161133,0.00019841194152832032,0.012604856491088867,0.02442140579223633,0.006203269958496094
665,666,0.0,0.0,0.00020003318786621094,0.00200042724609375,0.00019841194152832032,0.012809419631958007,0.024400615692138673,0.007802104949951172
666,667,0.0,0.0,0.0,0.0022001743316650392,0.0,0.012803030014038087,0.024627876281738282,0.006403207778930664
667,668,0.0,0.0,0.0,0.002183675765991211,0.0002002716064453125,0.012802791595458985,0.02478346824645996,0.006548357009887695
668,669,0.0,0.0,0.0,0.002200412750244141,0.00019826889038085938,0.01302032470703125,0.024573802947998047,0.007562255859375
669,670,0.0,0.0,0.0,0.002251148223876953,0.00019750595092773437,0.013138866424560547,0.025407743453979493,0.007401609420776367
670,671,0.0,0.0,0.0,0.002200603485107422,0.00020198822021484376,0.012636709213256835,0.02725977897644043,0.008810806274414062
671,672,0.0,0.0,0.0,0.0024034976959228516,0.00019979476928710938,0.013418292999267578,0.025441789627075197,0.008601856231689454
672,673,0.0,0.0,0.00020003318786621094,0.0023976802825927735,0.00020241737365722656,0.013200521469116211,0.025805902481079102,0.006801509857177734
673,674,0.0,0.0,0.0,0.0022006511688232424,0.00020003318786621094,0.012804841995239258,0.025403785705566406,0.008001708984375
674,675,0.0,0.0,0.00019998550415039061,0.002600574493408203,0.00020008087158203126,0.012803030014038087,0.026205921173095705,0.008401966094970703
675,676,0.0,0.0,0.00019979476928710938,0.002200746536254883,0.0,0.013603019714355468,0.026806020736694337,0.0068035125732421875
676,677,0.0,0.0,0.0,0.002000284194946289,0.00019841194152832032,0.014003276824951172,0.025205707550048827,0.007601690292358398
677,678,0.0,0.0,0.0,0.0023351192474365236,0.0,0.01291356086730957,0.03276767730712891,0.006408023834228516
678,679,0.0,0.0,0.00019979476928710938,0.002403116226196289,0.0,0.013424015045166016,0.025539731979370116,0.00800166130065918
679,680,0.0,0.0,0.0,0.002200603485107422,0.0001995563507080078,0.013116073608398438,0.025230884552001953,0.007185125350952148
680,681,0.0,0.0,0.0002223491668701172,0.0021781444549560545,0.0,0.013803243637084961,0.027869319915771483,0.00821528434753418
681,682,0.0,0.0,0.00018658638000488282,0.00219874382019043,0.0,0.014004945755004883,0.027569675445556642,0.006601524353027344
682,683,0.0,0.0,0.0,0.0022009849548339845,0.00019960403442382814,0.013601016998291016,0.026006031036376952,0.007601594924926758
683,684,0.0,0.0,0.0,0.002200412750244141,0.00020012855529785156,0.013227367401123047,0.0265836238861084,0.00650491714477539
684,685,0.0,0.0,0.0,0.0022031307220458985,0.00020203590393066406,0.01362004280090332,0.025841808319091795,0.007010746002197266
685,686,0.0,0.0,0.0,0.0022031307220458985,0.00020008087158203126,0.01341867446899414,0.026524925231933595,0.006201410293579101
686,687,0.0,0.0,0.0,0.002200460433959961,0.0,0.013002872467041016,0.025805902481079102,0.006201362609863282
687,688,0.0,0.0,0.00020003318786621094,0.0022005558013916014,0.0,0.014203214645385742,0.02678971290588379,0.006799745559692383
688,689,0.0,0.0,0.0,0.002602386474609375,0.0,0.014801359176635743,0.02840847969055176,0.007001495361328125
689,690,0.0,0.0,0.00019812583923339844,0.002002716064453125,0.00019788742065429688,0.013602972030639648,0.02580852508544922,0.0067040443420410155
690,691,0.0,0.0,0.00016961097717285156,0.0020008087158203125,0.00019941329956054687,0.013400506973266602,0.0280026912689209,0.007603740692138672
691,692,0.0,0.0001998424530029297,0.0,0.0021986961364746094,0.0,0.013605022430419922,0.025603866577148436,0.006401491165161133
692,693,0.0,0.0,0.00020041465759277344,0.0019999980926513673,0.0,0.013603019714355468,0.026005983352661133,0.006601381301879883
693,694,0.0,0.0,0.0002002716064453125,0.0022002220153808593,0.0,0.013803434371948243,0.027408027648925783,0.006599617004394531
694,695,0.0,0.00020189285278320311,0.0,0.002200460433959961,0.00019989013671875,0.014003753662109375,0.02700357437133789,0.006403970718383789
695,696,0.0,0.0,0.00020051002502441406,0.002200412750244141,0.0,0.013802719116210938,0.026740026473999024,0.007213497161865234
696,697,0.0,0.0,0.0002002716064453125,0.0022032737731933595,0.0,0.013796091079711914,0.026648330688476562,0.007405614852905274
697,698,0.0,0.0,0.0,0.002198314666748047,0.0002025604248046875,0.014600706100463868,0.028206443786621092,0.006801176071166992
698,699,0.0,0.0,0.00020041465759277344,0.0022001743316650392,0.0,0.014405298233032226,0.027005958557128906,0.006401443481445312
699,700,0.0,0.0,0.0,0.002200460433959961,0.00020031929016113282,0.014601325988769532,0.028006219863891603,0.008602190017700195
700,701,0.0,0.0,0.00020003318786621094,0.0022002696990966798,0.00020017623901367188,0.014405155181884765,0.027005910873413086,0.006601524353027344
701,702,0.0,0.00020022392272949218,0.0,0.002198648452758789,0.00020198822021484376,0.013802862167358399,0.02800431251525879,0.006401729583740234
702,703,0.0,0.00020008087158203126,0.0,0.0022003173828125,0.0,0.01340327262878418,0.028078651428222655,0.00640106201171875
703,704,0.0,0.0,0.00020012855529785156,0.002199602127075195,0.00020003318786621094,0.014399576187133788,0.027401161193847657,0.0068015575408935545
704,705,0.0,0.0,0.0,0.0022005081176757813,0.00019788742065429688,0.014405393600463867,0.02740635871887207,0.006601524353027344
705,706,0.0,0.0,0.0,0.002199888229370117,0.00020055770874023439,0.01400289535522461,0.02831730842590332,0.007603836059570312
706,707,0.0,0.0,0.0,0.002201080322265625,0.00020022392272949218,0.013805437088012695,0.02707328796386719,0.0070097923278808595
707,708,0.0,0.0,0.0,0.0024034976959228516,0.00020184516906738282,0.014998292922973633,0.02801361083984375,0.007008504867553711
708,709,0.0,0.0,0.0,0.0021966934204101563,0.00019993782043457032,0.01401381492614746,0.026657247543334962,0.0066105365753173825
709,710,0.0,0.0,0.0,0.002274751663208008,0.0001987457275390625,0.014652204513549805,0.02801094055175781,0.0084014892578125
710,711,0.0,0.0,0.0,0.0025983333587646486,0.00020222663879394532,0.014803171157836914,0.02771592140197754,0.007901525497436524
711,712,0.0,0.0,0.0,0.0024003505706787108,0.00020003318786621094,0.014803457260131835,0.028206539154052735,0.008201885223388671
712,713,0.0,0.0,0.0,0.0024003982543945312,0.00020008087158203126,0.01480550765991211,0.02800412178039551,0.008202314376831055
713,714,0.0,0.0,0.0,0.002400064468383789,0.00020003318786621094,0.014605236053466798,0.02820453643798828,0.008001708984375
714,715,0.0,0.0,0.00020203590393066406,0.002200412750244141,0.00019845962524414062,0.014604949951171875,0.030606698989868165,0.008400058746337891
715,716,0.0,0.0,0.0,0.002200460433959961,0.00020184516906738282,0.01440134048461914,0.02900857925415039,0.008601856231689454
716,717,0.0,0.0,0.0,0.0023987293243408203,0.00019993782043457032,0.014205121994018554,0.027712154388427734,0.007311439514160157
717,718,0.0,0.0,0.0,0.0024046897888183594,0.0,0.014881515502929687,0.031406402587890625,0.00940241813659668
718,719,0.0,0.0,0.00020003318786621094,0.0022005081176757813,0.00020017623901367188,0.014202642440795898,0.028618669509887694,0.007807397842407226
719,720,0.0,0.0,0.00020422935485839844,0.0021997928619384766,0.0,0.014421033859252929,0.030967044830322265,0.007601690292358398
720,721,0.0,0.00019779205322265626,0.0,0.002202749252319336,0.0002002716064453125,0.014605998992919922,0.029404163360595703,0.009202289581298827
721,722,0.0,0.00020012855529785156,0.0,0.0022003173828125,0.0,0.016803836822509764,0.028606700897216796,0.009204721450805664
722,723,0.0,0.0,0.0,0.002400493621826172,0.00019969940185546876,0.015203428268432618,0.028210163116455078,0.007003927230834961
723,724,0.0,0.00019993782043457032,0.0,0.0022005558013916014,0.00019993782043457032,0.014803457260131835,0.028406333923339844,0.007002067565917969
724,725,0.0,0.0,0.0,0.0024003505706787108,0.00020008087158203126,0.015134477615356445,0.02864108085632324,0.00930471420288086
725,726,0.0,0.00020666122436523436,0.0,0.002425098419189453,0.0,0.014603424072265624,0.029006433486938477,0.008008241653442383
726,727,0.0,0.0,0.0,0.002400112152099609,0.0,0.015501832962036133,0.029760122299194336,0.007988977432250976
727,728,0.0,0.0,0.0,0.0024005413055419923,0.00019998550415039061,0.015402126312255859,0.02985243797302246,0.007201623916625976
728,729,0.0,0.0,0.0,0.0024003505706787108,0.0,0.015003633499145509,0.03020482063293457,0.007401704788208008
729,730,0.0,0.0,0.0,0.0024005889892578123,0.0001998424530029297,0.01440572738647461,0.029004287719726563,0.007801628112792969
730,731,0.0,0.0,0.0,0.002400493621826172,0.0001979827880859375,0.015605449676513672,0.029404830932617188,0.007201766967773438
731,732,0.0,0.00020012855529785156,0.0,0.0036005496978759764,0.00020012855529785156,0.017003822326660156,0.029206466674804688,0.007601547241210938
732,733,0.0,0.00020041465759277344,0.0,0.0030004024505615235,0.00020017623901367188,0.015005111694335938,0.029407310485839843,0.007401514053344727
733,734,0.0,0.0,0.0,0.002400970458984375,0.00019960403442382814,0.015203142166137695,0.030804967880249022,0.009606599807739258
734,735,0.0,0.0,0.0,0.0023986339569091798,0.00020003318786621094,0.014803457260131835,0.03743243217468262,0.009380149841308593
735,736,0.0,0.0,0.0,0.0023986339569091798,0.00020222663879394532,0.015202999114990234,0.029848289489746094,0.008713674545288087
736,737,0.0,0.0,0.0,0.0023947715759277343,0.0,0.015414142608642578,0.029006576538085936,0.007201385498046875
737,738,0.0,0.0,0.0,0.0024005413055419923,0.0,0.015401935577392578,0.029808473587036134,0.007199668884277343
738,739,0.0,0.0,0.0,0.0024023056030273438,0.00020003318786621094,0.015803813934326172,0.030006551742553712,0.007202243804931641
739,740,0.0,0.0,0.0,0.0027984619140625,0.0,0.01560516357421875,0.0304049015045166,0.007201671600341797
740,741,0.0,0.0,0.0,0.0024005413055419923,0.00020008087158203126,0.01600537300109863,0.03260560035705566,0.009626293182373047
741,742,0.0,0.0,0.0,0.0023765087127685545,0.00022897720336914062,0.015576457977294922,0.030406761169433593,0.0072400569915771484
742,743,0.0,0.0,0.0,0.0024053573608398436,0.0001998424530029297,0.015700483322143556,0.030667877197265624,0.007563352584838867
743,744,0.0,0.0,0.0,0.002400493621826172,0.00019993782043457032,0.015873003005981445,0.03174710273742676,0.0074024200439453125
744,745,0.0,0.00020003318786621094,0.0,0.0024004459381103517,0.00020003318786621094,0.015649747848510743,0.030016613006591798,0.007399702072143554
745,746,0.0,0.0,0.0,0.0024005413055419923,0.00020003318786621094,0.01580352783203125,0.03080892562866211,0.008371210098266602
746,747,0.0,0.00020003318786621094,0.0,0.002383899688720703,0.00020008087158203126,0.01621847152709961,0.03039851188659668,0.007398128509521484
747,748,0.0,0.0,0.0,0.0023999691009521486,0.00019989013671875,0.015800619125366212,0.03159966468811035,0.0071983814239501955
748,749,0.0,0.00020031929016113282,0.0,0.002398395538330078,0.00020012855529785156,0.016203641891479492,0.036608314514160155,0.01000218391418457
749,750,0.0,0.0,0.00020031929016113282,0.002800321578979492,0.0004001617431640625,0.017003774642944336,0.03140726089477539,0.007601642608642578
750,751,0.0,0.0,0.0,0.0024005413055419923,0.00020012855529785156,0.016403675079345703,0.03360762596130371,0.007803535461425782
751,752,0.0,0.00020003318786621094,0.0,0.0024006843566894533,0.00020012855529785156,0.016403722763061523,0.031006765365600587,0.007401657104492187
752,753,0.0,0.0,0.0,0.0025280475616455077,0.000176239013671875,0.01662750244140625,0.030796289443969727,0.007508516311645508
753,754,0.0,0.0,0.0,0.0023987293243408203,0.00020017623901367188,0.015805530548095702,0.03210358619689942,0.008395767211914063
754,755,0.0,0.0,0.0,0.002598476409912109,0.0,0.017200517654418945,0.03170742988586426,0.007601881027221679
755,756,0.0,0.0,0.0,0.0026008129119873048,0.0,0.017003393173217772,0.03220586776733399,0.007401323318481446
756,757,0.0,0.0,0.0,0.002400636672973633,0.00020003318786621094,0.016603612899780275,0.031209564208984374,0.007601213455200195
757,758,0.0,0.0,0.0,0.0024008750915527344,0.00019969940185546876,0.016603612899780275,0.03220553398132324,0.007601690292358398
758,759,0.0,0.0,0.0,0.002400779724121094,0.00020170211791992188,0.01640176773071289,0.03140735626220703,0.008403635025024414
759,760,0.0,0.0,0.0,0.002400827407836914,0.0,0.01600337028503418,0.03160710334777832,0.007610750198364258
760,761,0.0,0.0,0.0,0.0024032115936279295,0.00020003318786621094,0.015911197662353514,0.031605195999145505,0.007603788375854492
761,762,0.0,0.0,0.00019807815551757811,0.002400779724121094,0.00020165443420410155,0.017001962661743163,0.031007051467895508,0.00800180435180664
762,763,0.0,0.0,0.0,0.0024003982543945312,0.00020008087158203126,0.016404199600219726,0.03180880546569824,0.007599687576293946
763,764,0.0,0.0,0.000202178955078125,0.002324485778808594,0.00020074844360351562,0.01607403755187988,0.03278107643127441,0.00800185203552246
764,765,0.0,0.00020003318786621094,0.0,0.0024004459381103517,0.00020008087158203126,0.01700587272644043,0.031876659393310545,0.008398962020874024
765,766,0.0,0.0,0.0,0.0028003692626953126,0.0,0.01800427436828613,0.0334068775177002,0.007999897003173828
766,767,0.0,0.0,0.00020003318786621094,0.0024005413055419923,0.00020003318786621094,0.017205810546875,0.03258295059204101,0.009595918655395507
767,768,0.0,0.0,0.0,0.0028038501739501955,0.00019979476928710938,0.01752181053161621,0.03320555686950684,0.007803583145141601
768,769,0.0,0.00020036697387695312,0.0,0.0023984909057617188,0.00019993782043457032,0.016805505752563475,0.03380579948425293,0.00800185203552246
769,770,0.0,0.00020017623901367188,0.0,0.002400636672973633,0.00020003318786621094,0.016605520248413087,0.04140944480895996,0.00820164680480957
770,771,0.0,0.0,0.0001983642578125,0.0024023532867431642,0.0001998424530029297,0.017908239364624025,0.03481965065002442,0.009202909469604493
771,772,0.0,0.0,0.00019969940185546876,0.0023983478546142577,0.00020012855529785156,0.016808843612670897,0.03463587760925293,0.007611274719238281
772,773,0.0,0.0,0.0,0.002603626251220703,0.0,0.017710065841674803,0.03441476821899414,0.008601999282836914
773,774,0.0,0.0,0.0,0.002600574493408203,0.0,0.017409276962280274,0.03425164222717285,0.007807445526123047
774,775,0.0,0.0,0.0,0.0026004791259765627,0.0,0.01722564697265625,0.0326507568359375,0.00801229476928711
775,776,0.0,0.00020003318786621094,0.0,0.0024033546447753905,0.00019993782043457032,0.01741957664489746,0.033463478088378906,0.010506582260131837
776,777,0.0,0.0,0.0,0.0028032779693603514,0.00020270347595214845,0.017410135269165038,0.03401002883911133,0.009799957275390625
777,778,0.0,0.0,0.0,0.0026024341583251952,0.00019812583923339844,0.01700592041015625,0.03412117958068848,0.008012104034423827
778,779,0.0,0.0,0.0,0.002603912353515625,0.0,0.017426490783691406,0.03483390808105469,0.009204292297363281
779,780,0.0,0.0,0.00019598007202148438,0.002402496337890625,0.00019993782043457032,0.016804218292236328,0.03330464363098144,0.008016157150268554
780,781,0.0,0.0,0.0,0.002601909637451172,0.00020275115966796874,0.017253637313842773,0.03732595443725586,0.008601999282836914
781,782,0.0,0.00019998550415039061,0.0,0.0024005413055419923,0.0,0.018004179000854492,0.03481016159057617,0.011402177810668945
782,783,0.0,0.0,0.0,0.0025643825531005858,0.00019817352294921876,0.017203712463378908,0.03280763626098633,0.00800151824951172
783,784,0.0,0.0,0.00020003318786621094,0.0026025772094726562,0.00020012855529785156,0.01860470771789551,0.033407402038574216,0.008001995086669923
784,785,0.0,0.0,0.0,0.0026288509368896486,0.00017185211181640624,0.018404388427734376,0.034605550765991214,0.008204221725463867
785,786,0.0,0.00020008087158203126,0.0,0.0026007175445556642,0.0001998424530029297,0.017601680755615235,0.03360991477966309,0.009202003479003906
786,787,0.0,0.0,0.0,0.0026006221771240233,0.00020017623901367188,0.017203855514526366,0.03380527496337891,0.008007287979125977
787,788,0.0,0.0,0.0,0.0026001930236816406,0.00020008087158203126,0.01760392189025879,0.03560891151428223,0.008001947402954101
788,789,0.0,0.00020008087158203126,0.0,0.0024005413055419923,0.00019993782043457032,0.017402124404907227,0.03380951881408691,0.008201885223388671
789,790,0.0,0.0,0.0,0.0026024341583251952,0.0,0.0178041934967041,0.03511338233947754,0.00841226577758789
790,791,0.0,0.00019998550415039061,0.0,0.002404022216796875,0.00020003318786621094,0.018576431274414062,0.03408746719360352,0.008000040054321289
791,792,0.0,0.0,0.0,0.0026006221771240233,0.0,0.017605686187744142,0.03410162925720215,0.008396768569946289
792,793,0.0,0.00020189285278320311,0.0,0.0025977611541748045,0.00020198822021484376,0.017998790740966795,0.03455171585083008,0.008199739456176757
793,794,0.0,0.0,0.0,0.002599477767944336,0.00020022392272949218,0.017303085327148436,0.03421130180358887,0.009602165222167969
794,795,0.0,0.0,0.00020008087158203126,0.0024003982543945312,0.00020017623901367188,0.018604183197021486,0.03500795364379883,0.009001922607421876
795,796,0.0,0.0,0.00019993782043457032,0.002402925491333008,0.00019774436950683593,0.018403959274291993,0.0356102466583252,0.008201694488525391
796,797,0.0,0.0,0.0,0.0026004791259765627,0.0,0.019802618026733398,0.03680830001831055,0.008002328872680663
797,798,0.0,0.00019979476928710938,0.0,0.002600574493408203,0.00019998550415039061,0.018804264068603516,0.03680863380432129,0.008401584625244141
798,799,0.0,0.0,0.0,0.0026357173919677734,0.00016469955444335936,0.018204450607299805,0.03500981330871582,0.010800647735595702
799,800,0.0,0.00020003318786621094,0.0,0.0026003360748291016,0.00020022392272949218,0.018205785751342775,0.036443328857421874,0.011167383193969727
800,801,0.0,0.0,0.0,0.0026007175445556642,0.0,0.018004131317138673,0.03657307624816895,0.008201789855957032
801,802,0.0,0.0,0.0,0.0025987148284912108,0.00020194053649902344,0.01860222816467285,0.03600997924804687,0.010802459716796876
802,803,0.0,0.0,0.00019807815551757811,0.002402496337890625,0.00020008087158203126,0.017803955078125,0.03641843795776367,0.008617973327636719
803,804,0.0,0.0,0.0,0.0026490211486816405,0.0,0.018846654891967775,0.03579897880554199,0.008200120925903321
804,805,0.0,0.0,0.0,0.0026025772094726562,0.00019803047180175782,0.018512773513793945,0.03539552688598633,0.009002494812011718
805,806,0.0,0.0,0.00020051002502441406,0.002599620819091797,0.0,0.018599271774291992,0.036398887634277344,0.00800180435180664
806,807,0.0,0.00020003318786621094,0.0,0.002599620819091797,0.00020008087158203126,0.018597173690795898,0.03540668487548828,0.008201789855957032
807,808,0.0,0.0,0.00020008087158203126,0.0026004791259765627,0.0,0.018404197692871094,0.03560848236083984,0.011402702331542969
808,809,0.0,0.00019960403442382814,0.0,0.00299835205078125,0.00020270347595214845,0.018404150009155275,0.03620786666870117,0.010109996795654297
809,810,0.0,0.0,0.0,0.002608966827392578,0.00019888877868652345,0.018569564819335936,0.03580794334411621,0.00980219841003418
810,811,0.0,0.0,0.00020003318786621094,0.0024005413055419923,0.00019998550415039061,0.02120237350463867,0.03706755638122559,0.009999847412109375
811,812,0.0,0.00020003318786621094,0.0,0.0026010990142822264,0.00020046234130859374,0.018308353424072266,0.03740673065185547,0.008601856231689454
812,813,0.0,0.0,0.0,0.002600574493408203,0.00020008087158203126,0.019204235076904295,0.03760838508605957,0.009002399444580079
813,814,0.0,0.0,0.0,0.0026004791259765627,0.00020017623901367188,0.01940441131591797,0.038208723068237305,0.008601856231689454
814,815,0.0,0.00020003318786621094,0.0,0.0026006221771240233,0.00020003318786621094,0.01960439682006836,0.037008476257324216,0.010202121734619141
815,816,0.0,0.0,0.0,0.002800750732421875,0.00020022392272949218,0.018806266784667968,0.04841070175170899,0.011002445220947265
816,817,0.0,0.00019989013671875,0.0,0.0025989055633544923,0.00020003318786621094,0.018406105041503907,0.03800649642944336,0.011804628372192382
817,818,0.0,0.00019807815551757811,0.0,0.0028005123138427736,0.0002292633056640625,0.019318199157714842,0.03892850875854492,0.008719921112060547
818,819,0.0,0.0,0.0,0.002646017074584961,0.00019826889038085938,0.019443225860595704,0.038428878784179686,0.010448503494262695
819,820,0.0,0.0,0.00020022392272949218,0.0024050235748291015,0.00020017623901367188,0.019759178161621094,0.037271642684936525,0.008601808547973632
820,821,0.0,0.0,0.00019998550415039061,0.0026061534881591797,0.00022344589233398439,0.019510793685913085,0.0370089054107666,0.008601570129394531
821,822,0.0,0.0,0.0,0.0028007030487060547,0.00019803047180175782,0.019606399536132812,0.03680830001831055,0.008599948883056641
822,823,0.0,0.0,0.00020203590393066406,0.0023986339569091798,0.0,0.02260313034057617,0.03801050186157227,0.00980219841003418
823,824,0.0,0.0,0.0,0.0028008460998535157,0.00020008087158203126,0.02050623893737793,0.037981081008911136,0.008614492416381837
824,825,0.0,0.0,0.00020003318786621094,0.0026007652282714843,0.00020003318786621094,0.019404125213623048,0.040450525283813474,0.01120753288269043
825,826,0.0,0.0,0.0,0.002801322937011719,0.0,0.01920351982116699,0.038349342346191403,0.008402109146118164
826,827,0.0,0.0,0.00020022392272949218,0.0026003837585449217,0.00020022392272949218,0.01960434913635254,0.03860859870910645,0.011202621459960937
827,828,0.0,0.0,0.00020012855529785156,0.0026004791259765627,0.00020008087158203126,0.019604206085205078,0.03801083564758301,0.010200119018554688
828,829,0.0,0.0,0.0,0.0026007175445556642,0.00019993782043457032,0.01980438232421875,0.038008594512939455,0.010003995895385743
